region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Europe & Central Asia,ECS,Armenia,ARM,2003,national,ILCS,national,2003,consumption,1,1999 - 2018,3,0.148450499,0.028979778,0.008529051,0.034909048,6.006045836,4.79028891,0.182094661,0.330280869,0.245142805,0.036850179,0.049812717,0.058331511,0.066138127,0.074858648,0.084574521,0.095672286,0.112230574,0.139578277,0.28195316,0.506333619,164.2264862,3182500,1759.646848,1590.217636,FALSE,micro,survey,3.695,0.293209235,6.378513013,
Europe & Central Asia,ECS,Armenia,ARM,2004,national,ILCS,national,2004,consumption,1,1999 - 2018,3,0.103479725,0.023651283,0.008748082,0.030538524,7.44644074,5.551746572,0.237383437,0.375056325,0.277723274,0.030765504,0.045093384,0.053264534,0.061467298,0.070132205,0.07968906,0.092522851,0.109448754,0.14077904,0.316837371,0.541562639,164.2264862,3164900,1955.222625,1741.383788,FALSE,micro,survey,4.076,0.266837379,5.673264068,
Europe & Central Asia,ECS,Armenia,ARM,2005,national,ILCS,national,2005,consumption,1,1999 - 2018,3,0.0611446,0.012522386,0.004297614,0.015730678,8.205036226,6.250576905,0.217762988,0.359923534,0.263064086,0.033347215,0.047180786,0.055359232,0.062842289,0.071251982,0.081024223,0.092647076,0.109650827,0.138962479,0.307733891,0.545034876,164.2264862,3146400,2240.092732,1910.834162,FALSE,micro,survey,4.425,0.229389789,4.954477917,
Europe & Central Asia,ECS,Armenia,ARM,2006,national,ILCS,national,2006,consumption,1,1999 - 2018,3,0.045136206,0.008208635,0.002405263,0.009880411,7.919868259,6.710036414,0.145872664,0.297099848,0.241519079,0.037318423,0.05199789,0.061383033,0.070082219,0.079543303,0.090486483,0.102488805,0.11882257,0.143392064,0.24448521,0.560777349,164.2264862,3127100,2551.435464,2082.050479,FALSE,micro,survey,4.655,0.223791131,4.648482014,
Europe & Central Asia,ECS,Armenia,ARM,2007,national,ILCS,national,2007,consumption,1,1999 - 2018,3,0.0369028,0.006993489,0.002174577,0.008609818,8.821985935,7.353427396,0.160137216,0.312260583,0.255283069,0.035137657,0.048931259,0.058900724,0.069153709,0.078579251,0.088493709,0.101282228,0.119473971,0.148931487,0.251116005,0.585522366,164.2264862,3107400,2919.373494,2372.313052,FALSE,micro,survey,4.977,0.2214426,4.306181468,
Europe & Central Asia,ECS,Armenia,ARM,2008,national,ILCS,national,2008,consumption,1,1999 - 2018,3,0.020055044,0.003925841,0.00134267,0.004938555,9.017010603,7.654393179,0.139794622,0.291881417,0.248171507,0.038564274,0.052641109,0.060804488,0.069920448,0.079496955,0.090615233,0.104154981,0.120272019,0.146792077,0.236738417,0.637926375,164.2264862,3087100,3141.331935,2515.968062,FALSE,micro,survey,5.127,0.200445546,4.048958872,
Europe & Central Asia,ECS,Armenia,ARM,2009,national,ILCS,national,2009,consumption,1,1999 - 2018,3,0.031141958,0.005155643,0.001429332,0.006117855,8.014208293,6.847035413,0.12776398,0.280158774,0.236455767,0.039933199,0.053822492,0.063285806,0.071703964,0.080772973,0.090999907,0.103701506,0.120450616,0.146202232,0.229127305,0.65965452,164.2264862,3066000,2716.974363,2420.130933,FALSE,micro,survey,4.724,0.200643645,4.454571304,
Europe & Central Asia,ECS,Armenia,ARM,2010,national,ILCS,national,2010,consumption,1,1999 - 2018,3,0.029445042,0.004508126,0.001228399,0.005387692,8.182074943,6.806525665,0.148755298,0.299925823,0.238055426,0.038912134,0.052170218,0.060713954,0.069741224,0.079075617,0.088598498,0.100404057,0.116596136,0.143469585,0.250318576,0.713600583,164.2264862,3044800,2796.081434,2529.587488,FALSE,micro,survey,4.703,0.211490644,4.479575752,
Europe & Central Asia,ECS,Armenia,ARM,2011,national,ILCS,national,2011,consumption,1,1999 - 2018,3,0.031296057,0.005218027,0.001413703,0.006173605,8.352532837,7.105484456,0.14157706,0.293529458,0.239781415,0.038346392,0.052046454,0.061376994,0.070665992,0.079897267,0.090032421,0.102408855,0.119627383,0.146033506,0.239564736,0.768191093,164.2264862,3027900,2943.836871,2604.754306,FALSE,micro,survey,4.853,0.213087163,4.368818861,
Europe & Central Asia,ECS,Armenia,ARM,2012,national,ILCS,national,2012,consumption,1,1999 - 2018,3,0.024987929,0.003944441,0.001198376,0.004815287,8.652698199,7.325222196,0.145134855,0.296022614,0.236965272,0.0379414,0.052000208,0.061124713,0.070710767,0.080107577,0.090574249,0.102309643,0.11790023,0.141966102,0.245365112,0.787841568,164.2264862,3024100,3159.758608,2844.874297,FALSE,micro,survey,4.963,0.210382064,4.235189393,
Europe & Central Asia,ECS,Armenia,ARM,2013,national,ILCS,national,2013,consumption,1,1999 - 2018,3,0.029467812,0.006778778,0.00241605,0.008573054,8.978104856,7.583237249,0.156559673,0.305796632,0.249916383,0.035656489,0.050597542,0.059802563,0.069056899,0.079253785,0.089870298,0.102607258,0.119254084,0.147114123,0.24678696,0.83345496,164.2264862,3022000,3266.29883,2895.247682,FALSE,micro,survey,5.092,0.213467629,4.195761709,
Europe & Central Asia,ECS,Armenia,ARM,2014,national,ILCS,national,2014,consumption,1,1999 - 2018,3,0.034375871,0.005940077,0.001681135,0.007108989,9.208321225,7.739167531,0.165166434,0.314832907,0.25187864,0.03517195,0.049351058,0.058482591,0.068140387,0.07855613,0.090079472,0.101888505,0.117786787,0.143118134,0.257424985,0.858302821,164.2264862,3013800,3393.092523,2949.575125,FALSE,micro,survey,5.17,0.222198596,4.132535385,
Europe & Central Asia,ECS,Armenia,ARM,2015,national,ILCS,national,2015,consumption,1,1999 - 2018,3,0.028523973,0.005043806,0.001618011,0.006257267,9.871495153,8.170164373,0.176379846,0.323567718,0.252997732,0.033806357,0.048414779,0.057696463,0.067951918,0.07813697,0.089224736,0.1015101,0.11641846,0.13950801,0.267332208,0.890332038,164.2264862,3004600,3512.393503,2736.711143,FALSE,micro,survey,5.385,0.214369471,3.928010423,
Europe & Central Asia,ECS,Armenia,ARM,2016,national,ILCS,national,2016,consumption,1,1999 - 2018,3,0.025159952,0.004361284,0.001214911,0.00523219,10.39215682,8.863737259,0.180756448,0.325479484,0.274993236,0.032668126,0.045870383,0.05516037,0.06599531,0.078963547,0.091466404,0.10578348,0.122588697,0.148758378,0.252745304,0.877835263,164.2264862,2992300,3533.885036,2690.25336,FALSE,micro,survey,5.732,0.249470604,3.778563825,
Europe & Central Asia,ECS,Armenia,ARM,2017,national,ILCS,national,2017,consumption,1,1999 - 2018,3,0.023624778,0.00361912,9.99E-04,0.004296655,10.11085097,8.011297857,0.190806547,0.336218374,0.251900255,0.034977183,0.048822851,0.057705962,0.06594761,0.074581002,0.084513695,0.096101052,0.113323869,0.140341203,0.283685574,0.886346346,164.2264862,2979400,3815.374743,3080.167634,FALSE,micro,survey,5.306,0.187806433,3.85661916,
Europe & Central Asia,ECS,Armenia,ARM,2018,national,ILCS,national,2018,consumption,1,1999 - 2018,3,0.028966322,0.005495119,0.001602844,0.006580387,10.10834043,7.971967997,0.200198275,0.344334977,0.254528273,0.032972949,0.048075751,0.057149897,0.065347442,0.074136831,0.08456946,0.096108727,0.111720372,0.137945552,0.291973019,0.908684365,164.2264862,2969000,4027.83393,3239.322977,FALSE,micro,survey,5.286,0.192805794,3.937541612,
Europe & Central Asia,ECS,Armenia,ARM,2019,national,ILCS,national,2019,consumption,2,2019 - 2023,3,0.024278004,0.003853334,9.78E-04,0.004494642,9.087721709,7.717232306,0.151652273,0.300312122,0.226951987,0.037484799,0.051897855,0.061247532,0.070744466,0.080431199,0.089461598,0.100935139,0.115689345,0.139778899,0.252329168,0.921800761,164.2264862,2962500,4343.458396,3619.769843,FALSE,micro,survey,5.159,0.20261067,4.058038005,
Europe & Central Asia,ECS,Armenia,ARM,2020,national,ILCS,national,2020,consumption,2,2019 - 2023,3,0.015165919,0.001917552,4.60E-04,0.002225977,8.589779973,7.608539469,0.103866343,0.251316039,0.201878924,0.043778558,0.05850841,0.06753396,0.075525657,0.084471739,0.093298705,0.103745757,0.117896999,0.140723636,0.21451658,0.932967757,164.2264862,2961500,4032.090435,3114.053222,FALSE,micro,survey,5.104,0.159216294,3.971914796,
Europe & Central Asia,ECS,Armenia,ARM,2021,national,ILCS,national,2021,consumption,2,2019 - 2023,3,0.021180895,0.00288581,6.62E-04,0.003311187,8.941558378,7.749302182,0.129754813,0.279401304,0.214394661,0.039663448,0.054565933,0.064451482,0.073115853,0.082095001,0.090916531,0.10174346,0.116575128,0.141354363,0.235518802,1,164.2264862,2962300,4264.799615,3197.26897,FALSE,micro,survey,5.175,0.180186755,3.986770434,
Europe & Central Asia,ECS,Armenia,ARM,2022,national,ILCS,national,2022,consumption,2,2019 - 2023,3,0.018968816,0.002897786,7.11E-04,0.003348779,8.864717635,7.719168026,0.128744473,0.279452946,0.22744107,0.039035507,0.052995417,0.063302102,0.072906093,0.082554767,0.092839121,0.104542621,0.119071236,0.142827446,0.22992569,1.086409086,164.2264862,2969200,4791.004817,3368.469952,FALSE,micro,survey,5.16,0.199399595,4.033831269,
Europe & Central Asia,ECS,Armenia,ARM,2023,national,ILCS,national,2023,consumption,2,2019 - 2023,3,0.019280259,0.00283002,6.89E-04,0.00328006,8.848503042,7.726025267,0.1224333,0.271546514,0.212485554,0.040055389,0.055271376,0.065200891,0.074600225,0.082743177,0.09199024,0.103417332,0.117701316,0.140237766,0.228782288,1.107924575,164.2264862,2964300,5197.23509,3562.984177,FALSE,micro,survey,5.163,0.178564854,3.988693455,
East Asia & Pacific,EAS,Australia,AUS,1981,national,IHS-LIS,national,1981,income,0,1981,3,0.00993503,0.005907324,0.00405043,0.011336197,41.71438164,35.16828664,0.185386454,0.313246939,0.281577522,0.028726007,0.049310516,0.060059433,0.069429659,0.078599892,0.09090347,0.10693243,0.127858589,0.159376158,0.228803846,0.24157421,1.509871364,14923260,31493.93254,17084.93256,FALSE,micro,survey,18.884,0.122397661,1.323352549,
East Asia & Pacific,EAS,Australia,AUS,1985,national,IDS-LIS,national,1985,income,1,1985,3,0.010013098,0.006586924,0.004749365,0.013270425,43.10341277,35.5883965,0.199764396,0.324963504,0.294280334,0.027179963,0.047582481,0.058724733,0.067399589,0.076787903,0.089422134,0.104125592,0.126362262,0.159606411,0.242808933,0.328448817,1.509871364,15788312,33267.7934,17690.89841,FALSE,micro,survey,19.094,0.123339491,1.388917874,
East Asia & Pacific,EAS,Australia,AUS,1989,national,SIHCA-LIS,national,1989,income,2,1989,3,0.00744275,0.004961639,0.003621303,0.010067763,44.29864929,36.65997042,0.20457685,0.331518671,0.296600062,0.027233049,0.046715782,0.057423524,0.066764864,0.076801239,0.090013751,0.105884647,0.126766501,0.159935636,0.242461006,0.44818924,1.509871364,16814416,36514.6461,19147.17562,FALSE,micro,survey,19.63,0.132488449,1.279052244,
East Asia & Pacific,EAS,Australia,AUS,1995,national,SIH-LIS,national,1995,income,3,1995 - 2020,3,0.009927315,0.00660762,0.005205281,0.014886636,40.79102966,33.74937519,0.199790608,0.325784997,0.288204238,0.029420642,0.047549048,0.058031704,0.067206515,0.077333906,0.089720991,0.104492407,0.125787944,0.158365096,0.242091748,0.544274649,1.509871364,18004882,39823.95214,20894.06299,FALSE,micro,survey,18.175,0.127263165,1.539601639,
East Asia & Pacific,EAS,Australia,AUS,2001,national,SIH-LIS,national,2001,income,3,1995 - 2020,3,0.009920649,0.006186102,0.005126842,0.014453238,46.99619993,38.27443951,0.209950377,0.334619274,0.304972707,0.028378676,0.046732566,0.056369498,0.06530766,0.075896232,0.089297556,0.104903564,0.127229245,0.159021999,0.246863006,0.624869165,1.509871364,19274701,46838.79628,24752.13873,FALSE,micro,survey,20.437,0.124897313,1.423965657,
East Asia & Pacific,EAS,Australia,AUS,2003,national,SIH-LIS,national,2003,income,3,1995 - 2020,3,0.009973307,0.007647789,0.0062475,0.017551034,48.46614014,39.58081564,0.215269437,0.334967497,0.301856577,0.028076515,0.046830473,0.056267993,0.065516025,0.076226043,0.088946887,0.105375447,0.126964779,0.159177508,0.24661833,0.661084363,1.509871364,19720737,49148.07283,26285.55429,FALSE,micro,survey,21.09,0.122492908,1.492732668,
East Asia & Pacific,EAS,Australia,AUS,2004,national,SIH-HES-LIS,national,2004,income,3,1995 - 2020,3,0.007125372,0.00482525,0.003907802,0.010989472,52.74916165,43.33727356,0.199390359,0.330557196,0.289846869,0.030987303,0.047370192,0.056749088,0.065817499,0.076218617,0.088570054,0.104026991,0.124656591,0.156622758,0.248980907,0.676575256,1.509871364,19932722,50377.60819,27264.44122,FALSE,micro,survey,22.969,0.117372599,1.159855588,
East Asia & Pacific,EAS,Australia,AUS,2008,national,SIH-LIS,national,2008,income,3,1995 - 2020,3,0.006694529,0.003303594,0.002847605,0.00798797,66.69400263,52.49802169,0.224777722,0.354285083,0.314299984,0.028014352,0.044324728,0.053382962,0.062657752,0.073510757,0.085745954,0.102046296,0.122834791,0.153527813,0.273954595,0.768264601,1.509871364,21249199,53286.55449,29718.51887,FALSE,micro,survey,27.549,0.116793026,0.938795748,
East Asia & Pacific,EAS,Australia,AUS,2010,national,SIH-HES-LIS,national,2010,income,3,1995 - 2020,3,0.003491684,0.00307806,0.002713433,0.007448394,66.45395805,53.31642296,0.216345492,0.346567276,0.311974306,0.027508662,0.045220702,0.054850944,0.063363133,0.07414689,0.087085965,0.103027283,0.124316909,0.155953384,0.264526128,0.804689135,1.509871364,22031750,53845.08487,30413.33602,FALSE,micro,survey,27.958,0.120090811,0.915361731,
East Asia & Pacific,EAS,Australia,AUS,2014,national,SIH-LIS,national,2014,income,3,1995 - 2020,3,0.004984838,0.003795668,0.002990926,0.00826332,71.04167371,56.8776209,0.216818399,0.343981616,0.286314153,0.029329826,0.046278022,0.056430503,0.065681007,0.074978702,0.086848215,0.101555724,0.120368647,0.152714824,0.265814531,0.88821436,1.509871364,23475686,56533.43992,31627.30407,FALSE,micro,survey,29.739,0.112462587,0.888996586,
East Asia & Pacific,EAS,Australia,AUS,2016,national,SIH-HES-LIS,national,2016,income,3,1995 - 2020,3,0.004987418,0.003373611,0.002536764,0.007344043,69.40092956,56.54408443,0.207013275,0.336851865,0.292913109,0.02912296,0.046194041,0.056419529,0.066079237,0.076136415,0.088602886,0.104600578,0.124893899,0.15325966,0.254690794,0.913125393,1.509871364,24190907,57575.85722,32282.79009,FALSE,micro,survey,29.572,0.122488609,0.877269179,
East Asia & Pacific,EAS,Australia,AUS,2018,national,SIH-LIS,national,2018,income,3,1995 - 2020,3,0.00497094,0.004024701,0.0033059,0.009000036,70.29949699,57.72185817,0.219080051,0.343325247,0.285310764,0.027647085,0.046272923,0.056513627,0.06561471,0.075818858,0.088378583,0.103036338,0.122140514,0.152496416,0.262080945,0.948712581,1.509871364,24963258,58727.75791,32855.68988,FALSE,micro,survey,30.161,0.127422469,0.925026177,
East Asia & Pacific,EAS,Australia,AUS,2020,national,SIH-LIS,national,2020,income,3,1995 - 2020,3,0.009892079,0.006264606,0.005053081,0.014454147,72.71122198,59.90413439,0.222903849,0.338290192,0.285612133,0.026699691,0.046703299,0.057210052,0.06677211,0.07670768,0.089212914,0.10340669,0.123635966,0.154646162,0.255005437,0.972158258,1.509871364,25649248,58704.65082,31536.84101,FALSE,micro,survey,31.252,0.127410312,1.142850079,
Europe & Central Asia,ECS,Austria,AUT,1994,national,ECHP-LIS,national,1994,income,1,1994 - 2000,3,0.002309148,8.03E-04,2.79E-04,9.87E-04,62.79384312,53.19668632,0.168462542,0.30828019,0.259637115,0.031459632,0.050224961,0.060688488,0.070813026,0.079556286,0.09083956,0.105786753,0.12342313,0.151119334,0.236088829,8.431490971,0.753840148,7936118,32780.34194,18935.76824,FALSE,micro,survey,27.898,0.104793464,0.660918425,
Europe & Central Asia,ECS,Austria,AUT,1995,national,ECHP-LIS,national,1995,income,1,1994 - 2000,3,0,0,0,0,61.45818818,53.11179173,0.156891568,0.299143278,0.251998468,0.03271457,0.050636999,0.062481379,0.071557658,0.080831338,0.092462215,0.106412193,0.123458872,0.149430419,0.230014356,8.620639722,0.753840148,7948278,33603.42783,19067.9649,FALSE,micro,survey,27.856,0.109961973,0.645930549,
Europe & Central Asia,ECS,Austria,AUT,1996,national,ECHP-LIS,national,1996,income,1,1994 - 2000,3,0,0,0,0,58.96555756,51.08802852,0.147286485,0.293178083,0.243022443,0.035086718,0.051147002,0.062322997,0.072197403,0.082162527,0.091935118,0.105439978,0.123039205,0.148830961,0.227838091,8.781067551,0.753840148,7959017,34301.65622,19601.87669,FALSE,micro,survey,26.844,0.104650199,0.649294588,
Europe & Central Asia,ECS,Austria,AUT,1997,national,ECHP-LIS,national,1997,income,1,1994 - 2000,3,0.002459835,4.67E-04,8.86E-05,5.18E-04,58.90663168,51.43359175,0.148125598,0.290653677,0.246889976,0.033649691,0.051881062,0.06262474,0.071937794,0.084253589,0.091611328,0.107124796,0.124143316,0.149169679,0.223604005,8.895746401,0.753840148,7968041,34998.03212,19661.92794,FALSE,micro,survey,27.017,0.107489393,0.668491223,
Europe & Central Asia,ECS,Austria,AUT,1998,national,ECHP-LIS,national,1998,income,1,1994 - 2000,3,0.002394451,7.71E-04,2.48E-04,9.30E-04,61.76803133,52.05515681,0.174460584,0.313407734,0.252134316,0.032996875,0.049950678,0.059953884,0.069870409,0.079376744,0.089603469,0.103735236,0.120673785,0.14758817,0.246250751,8.977807276,0.753840148,7976789,36180.74906,20210.97188,FALSE,micro,survey,27.328,0.099282487,0.673246707,
Europe & Central Asia,ECS,Austria,AUT,1999,national,ECHP-LIS,national,1999,income,1,1994 - 2000,3,0.002260051,8.23E-04,3.00E-04,0.001023444,63.60506023,54.83327004,0.151269034,0.296705384,0.25071593,0.035933507,0.051630751,0.06112927,0.070285111,0.080525796,0.092652574,0.106387765,0.121090715,0.146742004,0.233622508,9.028889738,0.753840148,7992324,37468.86989,20659.3448,FALSE,micro,survey,28.717,0.097440699,0.620663424,
Europe & Central Asia,ECS,Austria,AUT,2000,national,ECHP-LIS,national,2000,income,1,1994 - 2000,3,0.00244632,2.22E-04,2.02E-05,2.33E-04,61.81575424,53.46281018,0.145450994,0.289646925,0.246534649,0.034945578,0.053121585,0.06225701,0.071458816,0.082269175,0.092754751,0.106631836,0.122782804,0.148184825,0.225593619,9.240604867,0.753840148,8011566,38571.08588,21252.01358,FALSE,micro,survey,28.031,0.094908825,0.628570829,
Europe & Central Asia,ECS,Austria,AUT,2003,national,EU-SILC,national,2003,income,2,2003 - 2023,3,0.003732266,0.002696926,0.002215583,0.006119169,65.60812764,56.88910145,0.159124359,0.294656282,0.239630562,0.033029738,0.051680758,0.062204379,0.072205809,0.081689709,0.092121085,0.10534627,0.121260492,0.145865125,0.234596636,0.711345272,0.753840148,8121423,39569.28856,21750.47178,FALSE,micro,survey,29.745,0.100902737,0.800228746,
Europe & Central Asia,ECS,Austria,AUT,2004,national,EU-SILC,national,2004,income,2,2003 - 2023,3,8.17E-04,6.65E-04,5.84E-04,0.001679124,69.2368627,59.6846031,0.153458946,0.297888454,0.242149365,0.03427921,0.051196824,0.061505579,0.070931753,0.08103696,0.091225282,0.103975692,0.120636959,0.146874901,0.23833684,0.726007565,0.753840148,8171966,40333.33072,22117.62868,FALSE,micro,survey,31.142,0.096945659,0.618716226,
Europe & Central Asia,ECS,Austria,AUT,2005,national,EU-SILC,national,2005,income,2,2003 - 2023,3,0.001536901,0.001063106,8.36E-04,0.002375293,66.1723671,57.86596506,0.144138423,0.287152073,0.240711427,0.034944342,0.052657819,0.062899295,0.071523722,0.08193388,0.092795214,0.10548631,0.122430148,0.146915178,0.228414091,0.742699511,0.753840148,8227829,40989.01318,22461.38212,FALSE,micro,survey,30.233,0.094417073,0.656345189,
Europe & Central Asia,ECS,Austria,AUT,2006,national,EU-SILC,national,2006,income,2,2003 - 2023,3,0.001453272,5.30E-04,3.32E-04,9.07E-04,67.74367276,58.12807488,0.152329699,0.295875606,0.24413867,0.034095736,0.051851049,0.062352895,0.071034101,0.080404395,0.091523965,0.104566735,0.12144448,0.145836572,0.236890072,0.753405834,0.753840148,8268641,42120.1557,22818.17893,FALSE,micro,survey,30.364,0.09235399,0.592534871,
